event_id,event_type,user_id,variant,timestamp,latency_ms,clicked
6217f109-8c4c-48aa-a033-aa95581f74cd,response,user_1920,control,2026-04-04 17:40:35.065578,,0.0
180dd564-43c5-4fc5-90f1-f0813faf347d,assignment,user_1921,control,2026-04-04 17:38:35.065690,,
659fdfb8-34d6-4b60-b3ff-b300ffc8ef7e,inference,user_1921,control,2026-04-04 18:30:35.065737,25.0,
e53f8178-37af-49e0-839c-2872d83208bd,response,user_1921,control,2026-04-04 17:59:35.065774,,0.0
d45a4160-0daa-461d-a9ac-7154a7c062d5,assignment,user_1922,control,2026-04-04 17:37:35.065870,,
d2aff5bb-1eea-4b4b-a0d1-9cdfb17c1fc0,inference,user_1922,control,2026-04-04 18:27:35.065910,39.0,
dd380f10-cb02-4eee-8df7-1f81888b2757,response,user_1922,control,2026-04-04 18:25:35.065939,,0.0
56e7e637-356c-41f1-9bde-4063af0216bd,assignment,user_1923,control,2026-04-04 18:00:35.066032,,
16115504-311d-4e3d-854e-61a341f0af54,inference,user_1923,control,2026-04-04 18:14:35.066070,38.0,
d3e8ba1e-5d96-4cfc-a207-e9a7ffeab5d5,response,user_1923,control,2026-04-04 17:35:35.066101,,0.0
dbd92e20-dd0e-43e7-9f47-3e88cf976f19,assignment,user_1924,control,2026-04-04 18:27:35.066214,,
d85a9a56-eaca-44fc-a2ec-be52b3f1eae3,inference,user_1924,control,2026-04-04 18:18:35.066301,39.0,
1f46fc77-d2a7-4d1a-be0d-7847bdd1e3b8,response,user_1924,control,2026-04-04 18:32:35.066341,,0.0
86dc45b8-e1a4-4ea4-aa7d-f733bde0be06,assignment,user_1925,treatment,2026-04-04 18:01:35.066526,,
5e40c417-adda-447d-b81d-9aa2f78c3965,inference,user_1925,treatment,2026-04-04 18:13:35.066588,48.0,
462884ad-d412-406c-ba26-31be006b5461,response,user_1925,treatment,2026-04-04 18:12:35.066674,,0.0
a778ee8a-f943-4826-ab59-e626fde92b25,assignment,user_1926,treatment,2026-04-04 17:58:35.066804,,
6b58b770-921b-4277-a14b-eb3dbf66a643,inference,user_1926,treatment,2026-04-04 18:21:35.066849,45.0,
6a4f5b1f-3988-49e7-9966-3dfb9f0e1660,response,user_1926,treatment,2026-04-04 18:27:35.066882,,0.0
cfaf5f1a-5f0f-4f31-b2ac-0d36f543854c,assignment,user_1927,treatment,2026-04-04 18:06:35.066977,,
893d8535-541a-4763-a5fd-18931ee48f42,inference,user_1927,treatment,2026-04-04 18:02:35.067016,30.0,
d2408442-fd2d-40ea-b1f3-c2cf29295b88,response,user_1927,treatment,2026-04-04 18:14:35.067046,,0.0
566f65f8-3121-415b-b135-396afbfcf418,assignment,user_1928,treatment,2026-04-04 18:14:35.067147,,
11fb2dd3-f169-4150-91b1-216176c6c1c7,inference,user_1928,treatment,2026-04-04 18:20:35.067187,51.0,
9eb5a45d-07cd-42b1-b7e6-e3187f0f4aba,response,user_1928,treatment,2026-04-04 18:19:35.067217,,1.0
f9f55420-0143-42ca-8027-01fc3c6341bb,assignment,user_1929,control,2026-04-04 18:23:35.067309,,
589d1c55-fb6d-408b-afa4-3cbfe979a7d8,inference,user_1929,control,2026-04-04 18:25:35.067347,26.0,
07031251-b72a-4524-a727-a4ef61c183ae,response,user_1929,control,2026-04-04 18:29:35.067378,,0.0
38b01cc9-d492-4172-8063-48a5693959c0,assignment,user_1930,treatment,2026-04-04 17:41:35.067470,,
32bd0352-9eb9-43d6-9fcb-5284ad1155cd,inference,user_1930,treatment,2026-04-04 17:42:35.067508,53.0,
b47637ba-8f08-4dc0-b162-ab97b366858f,response,user_1930,treatment,2026-04-04 18:19:35.067545,,0.0
702bf7cc-11b6-4528-b534-47aa7b2458a0,assignment,user_1931,control,2026-04-04 17:41:35.067638,,
7bf3f757-48a6-4d3b-a3d9-6becf56260c0,inference,user_1931,control,2026-04-04 17:55:35.067675,35.0,
d3910ada-4d37-4d85-88f0-45b2e2908029,response,user_1931,control,2026-04-04 18:11:35.067712,,1.0
41f9222c-f6cf-42c8-945f-a984acca372b,assignment,user_1932,treatment,2026-04-04 18:31:35.067806,,
5fafb32f-612e-402a-a653-f9180f4649e3,inference,user_1932,treatment,2026-04-04 18:31:35.067845,38.0,
43c8fa67-4a2d-46c1-837c-a5a6fd99b0b9,response,user_1932,treatment,2026-04-04 18:28:35.067875,,0.0
0a1f5fc2-d595-41dd-9b32-6aaa9f4204de,assignment,user_1933,control,2026-04-04 17:58:35.067967,,
524e9d94-1103-48bf-95aa-b513db99969c,inference,user_1933,control,2026-04-04 17:57:35.068004,46.0,
b8ac966a-f4d4-4fa5-963b-4df6f04393e0,response,user_1933,control,2026-04-04 18:16:35.068034,,0.0
f35364a4-c67a-437a-bece-ff1c84cd8256,assignment,user_1934,control,2026-04-04 17:37:35.068124,,
7d6d59d4-5058-4f29-aa02-082200a8cfae,inference,user_1934,control,2026-04-04 17:44:35.068163,20.0,
fb1b4e1f-75b4-45c8-bc31-b9725a135523,response,user_1934,control,2026-04-04 18:04:35.068198,,0.0
39d2b82a-4c00-4c3e-8a1c-4a4b760e48fb,assignment,user_1935,control,2026-04-04 17:55:35.068290,,
12cbe291-0ef2-4244-aef7-fd3549bfd5a7,inference,user_1935,control,2026-04-04 18:10:35.068328,39.0,
2811f5ee-56ae-472d-8fa6-9ba48706e333,response,user_1935,control,2026-04-04 18:12:35.068357,,0.0
8475051f-c27d-4602-8543-28b9dfb67a39,assignment,user_1936,control,2026-04-04 18:28:35.068447,,
ed23dee1-f9a1-4b5c-8884-c117ac0b5f04,inference,user_1936,control,2026-04-04 18:16:35.068485,44.0,
19756795-ef91-4972-8697-db7fc4a74317,response,user_1936,control,2026-04-04 18:22:35.068514,,0.0
bcba23e1-0390-4491-80d5-1be71a5b2c97,assignment,user_1937,control,2026-04-04 17:37:35.068605,,
cfbd28df-d52f-4871-ad94-d04cdb5a538b,inference,user_1937,control,2026-04-04 17:36:35.068646,41.0,
2dead6b6-4e27-4fd8-a88a-7f9edfc12d8e,response,user_1937,control,2026-04-04 18:12:35.068676,,0.0
7e4dddb7-e155-4278-b93f-ed87d470176f,assignment,user_1938,treatment,2026-04-04 17:41:35.068767,,
fe140867-6794-4e88-88ae-20b99f6a90e9,inference,user_1938,treatment,2026-04-04 18:06:35.068806,45.0,
ee861dd5-d583-409a-92d1-913c6858d5bb,response,user_1938,treatment,2026-04-04 18:04:35.068836,,0.0
e3d404fb-c8c4-4e71-9edb-3db910e24631,assignment,user_1939,control,2026-04-04 18:34:35.068926,,
77d6d578-8fcf-45b9-ab74-dc944281f211,inference,user_1939,control,2026-04-04 18:33:35.068963,41.0,
bd5a3035-58f1-494e-b6aa-b0611dc22d4c,response,user_1939,control,2026-04-04 18:22:35.068994,,0.0
8dc7ce01-73a0-463e-85ca-f5590ad6d89c,assignment,user_1940,control,2026-04-04 18:08:35.069084,,
aeab6f66-d9cb-4a2a-aa74-22406c480617,inference,user_1940,control,2026-04-04 18:17:35.069123,37.0,
a117c450-8f5a-4ac2-8286-fc0bee0d59a6,response,user_1940,control,2026-04-04 17:45:35.069153,,0.0
26031f41-28a0-4ee2-9792-2fa1c5f6d00c,assignment,user_1941,treatment,2026-04-04 18:22:35.069251,,
a847ae54-fd1e-43f8-84f5-7e9ec2b3465e,inference,user_1941,treatment,2026-04-04 18:19:35.069290,43.0,
6724f584-a306-4733-8845-8c78c0fa7486,response,user_1941,treatment,2026-04-04 17:54:35.069320,,0.0
ad110415-d9c3-4b3c-90b6-512865eab0a8,assignment,user_1942,control,2026-04-04 18:28:35.069412,,
789885b2-13e4-4f8f-80fb-107e37e411c2,inference,user_1942,control,2026-04-04 17:40:35.069451,33.0,
57b91a5c-4c53-435a-8456-40c0347d6b90,response,user_1942,control,2026-04-04 17:48:35.069481,,0.0
48c36fd0-daf0-4c6b-99a3-50c547c93833,assignment,user_1943,control,2026-04-04 17:54:35.069573,,
b0a2a5e0-c661-4f26-af97-b8db076dada2,inference,user_1943,control,2026-04-04 17:47:35.069616,25.0,
41b7eb81-a7c0-42fd-8d84-3ff240d2a1a5,response,user_1943,control,2026-04-04 18:15:35.069646,,0.0
6c845730-af7d-4527-b367-5bef53d512ff,assignment,user_1944,treatment,2026-04-04 18:24:35.069739,,
e8e06a5a-3a96-4718-a2c2-5d941ae09058,inference,user_1944,treatment,2026-04-04 18:10:35.069778,35.0,
e1e6bb8d-54d0-46d1-bc54-15b0d08f1858,response,user_1944,treatment,2026-04-04 17:56:35.069807,,0.0
690eb086-26cd-474f-ba8a-997c205b17b9,assignment,user_1945,control,2026-04-04 18:01:35.069900,,
a855ce69-bf39-4785-b695-48980758af10,inference,user_1945,control,2026-04-04 18:30:35.069938,25.0,
8b02d391-09cf-40e3-bc34-754eb945fe13,response,user_1945,control,2026-04-04 18:34:35.069968,,0.0
0d3a90c2-93c4-4e49-aecf-88b51ffb3160,assignment,user_1946,treatment,2026-04-04 18:05:35.070060,,
ba487234-ab75-4a48-82d4-d249437695ef,inference,user_1946,treatment,2026-04-04 18:05:35.070099,47.0,
c39fe557-16c2-400e-8984-04cc08b709dd,response,user_1946,treatment,2026-04-04 18:00:35.070129,,0.0
2e344e86-4229-4cd8-9981-7af8dd4686cc,assignment,user_1947,control,2026-04-04 17:35:35.070219,,
07b97864-a5cd-4a63-8255-e4ee75d305d8,inference,user_1947,control,2026-04-04 17:38:35.070258,41.0,
8c597c3f-a03b-48ca-9029-293261e1fa2e,response,user_1947,control,2026-04-04 17:38:35.070294,,0.0
44e195b9-28f8-4871-9460-e92c5b1e895c,assignment,user_1948,control,2026-04-04 18:04:35.070386,,
c2a54832-78ae-4f84-afcf-ff66e64feb37,inference,user_1948,control,2026-04-04 17:56:35.070424,17.0,
79e36398-5fda-4338-b0be-b79b6b3dc2ab,response,user_1948,control,2026-04-04 18:22:35.070454,,0.0
7248f055-b255-45fd-b67f-67bbbf5e1e44,assignment,user_1949,treatment,2026-04-04 18:29:35.070543,,
e32858db-3584-4acc-955b-0c7e9be1f6b0,inference,user_1949,treatment,2026-04-04 18:34:35.070581,46.0,
960ea8b0-14fd-4ffd-82f1-a301fb2f5d30,response,user_1949,treatment,2026-04-04 17:50:35.070611,,1.0
167adb4a-a3a1-489e-b53b-e112658d5e1b,assignment,user_1950,treatment,2026-04-04 17:41:35.070699,,
cfdd1edd-6b17-4c55-95ef-3d9bcdd5316b,inference,user_1950,treatment,2026-04-04 18:19:35.070738,42.0,
a7b3be90-ce1a-4511-b9fd-f8fa40aad0d7,response,user_1950,treatment,2026-04-04 17:37:35.070768,,0.0
87b153e5-1b77-4e1c-8f3e-551bd9d022f0,assignment,user_1951,control,2026-04-04 17:44:35.070856,,
8f5bc201-5010-4206-807a-385a011fd8ee,inference,user_1951,control,2026-04-04 17:43:35.070894,39.0,
94fe2f02-a33f-49c1-8a6b-580fec225866,response,user_1951,control,2026-04-04 18:09:35.070924,,0.0
35b19669-ca87-49f2-86c3-e5f28d4bceef,assignment,user_1952,control,2026-04-04 18:21:35.071012,,
34ae7b0f-693a-4db3-9bb2-8b61daa14338,inference,user_1952,control,2026-04-04 17:54:35.071050,32.0,
bbd146ea-5b0c-4505-b37f-0d4f3cc32ad1,response,user_1952,control,2026-04-04 17:39:35.071080,,0.0
3a4a885d-bf45-4719-ba0b-2d940e3e96eb,assignment,user_1953,control,2026-04-04 18:02:35.071171,,
c83fc6ae-4bb8-4110-bbb4-a86cffd30c5c,inference,user_1953,control,2026-04-04 18:33:35.071214,28.0,
2d839d69-6a6d-4fa8-8029-83cce9b4ec24,response,user_1953,control,2026-04-04 18:23:35.071245,,0.0
b0d3e7bf-077d-40c0-81e0-44af3d85cd76,assignment,user_1954,control,2026-04-04 17:36:35.071341,,
813c335b-6238-4841-be11-c38c5fb0b4d6,inference,user_1954,control,2026-04-04 18:14:35.071380,34.0,
7884bf4e-e767-4e39-ad43-1f2279c1fc2a,response,user_1954,control,2026-04-04 17:52:35.071410,,0.0
90d2686f-c523-479e-b3f2-acb6e670a35f,assignment,user_1955,treatment,2026-04-04 18:20:35.071499,,
960d4ca5-1e44-40c9-866d-41a1bb8cbc5e,inference,user_1955,treatment,2026-04-04 17:46:35.071536,38.0,
d46491fe-258c-4990-b9b6-22983b886705,response,user_1955,treatment,2026-04-04 18:20:35.071567,,0.0
32f5f9c6-a635-4889-9cce-302e77769206,assignment,user_1956,control,2026-04-04 17:41:35.071658,,
52da69f7-f4f9-456c-9a97-d857aa5e30dd,inference,user_1956,control,2026-04-04 18:17:35.071704,29.0,
d1bc10ec-a049-4b82-8455-b8d301fe4f61,response,user_1956,control,2026-04-04 17:52:35.071736,,0.0
b2ecb389-3294-4f4c-9325-3d42d365ac9c,assignment,user_1957,treatment,2026-04-04 17:51:35.071828,,
fea52b3b-8378-4a1e-9378-ceafc7068272,inference,user_1957,treatment,2026-04-04 17:45:35.071865,46.0,
0b4f9074-175b-4219-9c14-25a470cfbe08,response,user_1957,treatment,2026-04-04 18:03:35.071896,,0.0
d59a0c5a-65d9-4041-b440-9e0c02f5b8ff,assignment,user_1958,treatment,2026-04-04 17:51:35.071986,,
15a7be33-7a5e-4239-b601-54220048521c,inference,user_1958,treatment,2026-04-04 17:47:35.072026,39.0,
c88ad43c-09cf-4bc5-8e17-7b69f5e86b7a,response,user_1958,treatment,2026-04-04 18:13:35.072055,,0.0
f00aad2c-f03b-4f06-9fb5-79c48cdffe49,assignment,user_1959,treatment,2026-04-04 18:28:35.072204,,
957e3a4d-a9d9-4b8a-a767-a183d36d9c94,inference,user_1959,treatment,2026-04-04 18:27:35.072326,38.0,
af020804-a8c3-4172-b0cf-8550fd639517,response,user_1959,treatment,2026-04-04 17:47:35.072415,,0.0
644e9688-6e63-499e-811a-33809d98bd73,assignment,user_1960,treatment,2026-04-04 18:02:35.072603,,
171b74cf-a875-420a-8453-0ee9a9e854e4,inference,user_1960,treatment,2026-04-04 18:08:35.072676,41.0,
bea5ae85-90ee-4dc9-b06e-f3cd041bdee5,response,user_1960,treatment,2026-04-04 18:26:35.072744,,0.0
29b905d9-2cce-41bf-aaf0-888b2d84f4ce,assignment,user_1961,control,2026-04-04 18:09:35.072926,,
0881c09b-9e11-4b64-afdf-a618de213220,inference,user_1961,control,2026-04-04 17:45:35.072976,26.0,
2cd4b23c-62ba-4de9-a63f-8275a12b5118,response,user_1961,control,2026-04-04 18:25:35.073010,,0.0
fc744a67-4443-472d-9a48-20c9b518b4b1,assignment,user_1962,treatment,2026-04-04 17:48:35.073112,,
226279b0-d625-419f-9e47-2057936bf405,inference,user_1962,treatment,2026-04-04 18:06:35.073151,34.0,
d40dc894-409c-49d7-b514-4ccaeb9f0af1,response,user_1962,treatment,2026-04-04 18:02:35.073182,,0.0
c527e5ef-2d42-42df-aae5-368ea0286043,assignment,user_1963,control,2026-04-04 17:52:35.073332,,
f864c069-d3a9-4a70-9872-29eb09e44846,inference,user_1963,control,2026-04-04 18:34:35.073371,37.0,
e2822cb0-5c03-482f-9038-42c7263dd675,response,user_1963,control,2026-04-04 17:57:35.073407,,0.0
e5ac23fe-d023-41e5-b29a-a4c73762c985,assignment,user_1964,control,2026-04-04 18:00:35.073554,,
b3bcb5e1-3f90-4f48-a9ac-b28856d22d67,inference,user_1964,control,2026-04-04 18:21:35.073640,39.0,
53eba24e-af5f-4a5d-8960-f7fe38fc5781,response,user_1964,control,2026-04-04 18:01:35.073714,,0.0
8fb7a18c-54a6-4ec4-b67f-048cc2f34908,assignment,user_1965,treatment,2026-04-04 18:04:35.073915,,
7e7d480b-c16a-4ded-ace3-7975b791f8c4,inference,user_1965,treatment,2026-04-04 17:36:35.073963,44.0,
ec5f2281-1444-4a6c-9248-b2e330779fbb,response,user_1965,treatment,2026-04-04 18:07:35.073998,,0.0
04bd9bed-6ffb-4efd-b36f-7f8ab7b51673,assignment,user_1966,control,2026-04-04 18:04:35.074102,,
5c484f43-3e60-46fc-a476-6e79f020fcfa,inference,user_1966,control,2026-04-04 18:32:35.074144,46.0,
bcbd698f-98ab-411b-9d05-8d5e5d3cad20,response,user_1966,control,2026-04-04 17:42:35.074174,,0.0
096567c1-bff6-464e-9a18-62deb7b8410d,assignment,user_1967,treatment,2026-04-04 17:46:35.074280,,
b246b39b-b25d-4770-b607-8833d144ece2,inference,user_1967,treatment,2026-04-04 17:55:35.074319,45.0,
6c37fad0-3534-4623-b338-c109c03f572c,response,user_1967,treatment,2026-04-04 18:01:35.074350,,0.0
5e4c1438-2314-43ab-b0d3-f6b0f370e3e8,assignment,user_1968,control,2026-04-04 18:07:35.074441,,
465cd4b6-f6e9-4e6b-aa6c-9fe8ae8df8f5,inference,user_1968,control,2026-04-04 17:35:35.074480,44.0,
a3e08857-94a5-49e7-9681-41de03b180a2,response,user_1968,control,2026-04-04 18:24:35.074510,,0.0
16e050b6-7ee2-41f9-936c-4b27dba5c556,assignment,user_1969,treatment,2026-04-04 18:29:35.074667,,
cfee538c-af6d-4217-ac02-e7a91807651c,inference,user_1969,treatment,2026-04-04 17:36:35.074727,43.0,
b77a0b58-6704-4870-8942-a17ffcb34ea2,response,user_1969,treatment,2026-04-04 18:18:35.074763,,0.0
4b22f4a3-0be7-46b8-88b0-82d3b10fb90d,assignment,user_1970,control,2026-04-04 17:56:35.074958,,
02136db4-3133-4c04-b5fd-186189aa15f1,inference,user_1970,control,2026-04-04 18:04:35.075032,28.0,
2e3dd62a-7bc4-470d-a9ac-6b34580346fa,response,user_1970,control,2026-04-04 18:32:35.075111,,0.0
14b3e785-d1f3-4afc-8210-14008cf00d47,assignment,user_1971,treatment,2026-04-04 17:50:35.075226,,
fd09d8f6-e143-4c5f-a53c-cc8788fbea33,inference,user_1971,treatment,2026-04-04 17:40:35.075268,48.0,
2f585d1f-14e7-427a-84c9-aaacfa9ab7cd,response,user_1971,treatment,2026-04-04 18:17:35.075300,,0.0
5f1bc0a2-29bb-4805-9e78-ccfa28cf3e96,assignment,user_1972,control,2026-04-04 17:52:35.075394,,
bd0ade38-cf38-4a07-a70d-58d8a9dc6e3c,inference,user_1972,control,2026-04-04 18:01:35.075433,29.0,
e1fa6c3a-266a-4247-8539-29f5fe8bda86,response,user_1972,control,2026-04-04 17:56:35.075464,,0.0
9afb3c06-f284-45eb-bbb2-149da86aeef1,assignment,user_1973,treatment,2026-04-04 18:19:35.075556,,
17ed25a7-2dc5-4f3f-a1e6-67050ec8b643,inference,user_1973,treatment,2026-04-04 17:44:35.075595,43.0,
06d9b3ae-1616-4863-9b8c-360118937245,response,user_1973,treatment,2026-04-04 17:40:35.075633,,0.0
ef087ad0-1f21-4c54-8613-30fc1adfd727,assignment,user_1974,treatment,2026-04-04 17:51:35.075727,,
9dc9d428-5587-44c0-ad9a-ff3eed517cbb,inference,user_1974,treatment,2026-04-04 18:04:35.075767,38.0,
ba1f2362-a853-4f87-abac-e286252bf463,response,user_1974,treatment,2026-04-04 17:44:35.075797,,0.0
1a3702a1-089f-43ed-a015-102b80098673,assignment,user_1975,control,2026-04-04 17:47:35.075888,,
75a90fb6-4193-4db2-9b56-f7927b3f19ad,inference,user_1975,control,2026-04-04 17:46:35.075927,38.0,
ceb29f87-5d86-48d0-a190-64ae85e3cf8d,response,user_1975,control,2026-04-04 18:13:35.075957,,0.0
2e1f8b46-3d3e-461d-b62f-e4e1097c750e,assignment,user_1976,treatment,2026-04-04 18:28:35.076049,,
09a97394-12c5-4a69-8117-fd3f5ee44200,inference,user_1976,treatment,2026-04-04 17:39:35.076089,45.0,
139029f8-c8c8-47c9-ac65-6037b3cd6f66,response,user_1976,treatment,2026-04-04 17:38:35.076119,,0.0
21579646-5c1f-4ec6-b056-70d4a1806488,assignment,user_1977,control,2026-04-04 18:32:35.076211,,
d0b36b22-8382-45d5-95cd-c0287d9a4b40,inference,user_1977,control,2026-04-04 18:13:35.076250,32.0,
32ea25e6-0f6c-4d92-9c73-b9c30d939d27,response,user_1977,control,2026-04-04 18:23:35.076280,,0.0
ca32ce46-dc01-4964-b22a-a1b7478eaa09,assignment,user_1978,control,2026-04-04 18:27:35.076371,,
bde97c02-0775-4f4a-9922-92c0f73a4b39,inference,user_1978,control,2026-04-04 18:31:35.076410,38.0,
29ceffc6-cdc1-48cf-a366-e47f529d0d9d,response,user_1978,control,2026-04-04 18:34:35.076439,,1.0
e42327fb-8c18-45d4-ae82-dd2e98437c3b,assignment,user_1979,control,2026-04-04 18:21:35.076530,,
108ba89c-46a5-4d33-9b8a-1d9ea459bfc8,inference,user_1979,control,2026-04-04 18:25:35.076568,36.0,
679e48f6-329f-42a5-a31a-f1f847409be7,response,user_1979,control,2026-04-04 17:47:35.076599,,0.0
d187ef48-c587-4501-8647-2adc6fdbecc0,assignment,user_1980,control,2026-04-04 18:06:35.076696,,
277625cb-e37d-4136-b62d-e0bb67e496ed,inference,user_1980,control,2026-04-04 17:56:35.076735,42.0,
c8bbc766-a275-47de-85fb-24517a6b6c5a,response,user_1980,control,2026-04-04 17:38:35.076765,,0.0
07e4f9a4-abee-4eea-8801-36cb62adf9f5,assignment,user_1981,control,2026-04-04 17:53:35.076855,,
205976f6-18ce-4845-b914-d580e4600462,inference,user_1981,control,2026-04-04 18:11:35.076893,21.0,
023116b9-9c3d-4f71-801a-40f8d415732e,response,user_1981,control,2026-04-04 17:36:35.076928,,0.0
4f35426a-9046-4099-b94a-ca61a1f98355,assignment,user_1982,treatment,2026-04-04 17:57:35.077019,,
6c874712-6ec9-4f61-8e55-98ce8a92e2a2,inference,user_1982,treatment,2026-04-04 18:12:35.077058,51.0,
d1e6ce8e-3e6d-42b1-89de-d8140fb7f02c,response,user_1982,treatment,2026-04-04 17:53:35.077088,,0.0
8cdf602a-2ea6-493a-a22f-d2f1be7a4a10,assignment,user_1983,treatment,2026-04-04 18:09:35.077178,,
18cf0151-448e-4035-9da9-e55c3a680df1,inference,user_1983,treatment,2026-04-04 17:58:35.077216,39.0,
e9a0b630-b7a0-4d54-ba02-a5acc24d1d84,response,user_1983,treatment,2026-04-04 18:14:35.077245,,0.0
c068f781-2d72-481a-ac16-65bdec3ff32a,assignment,user_1984,control,2026-04-04 18:18:35.077334,,
6f92d3c7-00f2-4c80-8e04-3f2a0f895e67,inference,user_1984,control,2026-04-04 18:29:35.077373,24.0,
855ec1b7-c959-4c7f-952c-1ebe725d1030,response,user_1984,control,2026-04-04 18:23:35.077402,,0.0
758edc42-94e2-4cad-a923-f1ef70a65c0f,assignment,user_1985,treatment,2026-04-04 18:03:35.077496,,
22fa91a8-b3fb-4701-a97b-3d013c2161cb,inference,user_1985,treatment,2026-04-04 18:27:35.077536,45.0,
5abd2084-622b-4d1f-a324-59211dd15c7e,response,user_1985,treatment,2026-04-04 18:07:35.077566,,0.0
eaa59b64-66fe-41b5-995d-2973a171c2ad,assignment,user_1986,control,2026-04-04 18:20:35.077658,,
5adf95ff-1b82-4a73-b9c8-791609b3db25,inference,user_1986,control,2026-04-04 17:58:35.077696,50.0,
7056f4a5-4acb-4ff6-a2bd-fe23d90768d5,response,user_1986,control,2026-04-04 18:16:35.077730,,0.0
26c63f4b-643b-4312-8b2a-e057204c3221,assignment,user_1987,treatment,2026-04-04 18:13:35.077822,,
20537a2c-d15d-4a0c-922c-115acdfe51fa,inference,user_1987,treatment,2026-04-04 18:32:35.077859,43.0,
cd376cc0-eeca-41a7-8d55-ac7bcc26da15,response,user_1987,treatment,2026-04-04 17:40:35.077890,,1.0
851fc9b3-fbed-49bf-8e4d-127baf107969,assignment,user_1988,treatment,2026-04-04 17:44:35.077979,,
752fad91-60df-48d7-bc36-7f39fd8c22bb,inference,user_1988,treatment,2026-04-04 17:58:35.078020,42.0,
b0c62db1-dff0-4961-82c0-c9e6676489b3,response,user_1988,treatment,2026-04-04 17:48:35.078052,,0.0
765e480d-c917-455f-89be-479507d3aca9,assignment,user_1989,control,2026-04-04 18:18:35.078142,,
6dc4259b-aab5-4a96-8cc2-c1067e74f899,inference,user_1989,control,2026-04-04 18:01:35.078180,42.0,
80ed7145-59d3-4937-b7ec-215aa22c711f,response,user_1989,control,2026-04-04 17:56:35.078210,,0.0
f4091f6e-f578-4a77-825a-b96f31aeae11,assignment,user_1990,treatment,2026-04-04 17:53:35.078299,,
cd96b7d5-7d6f-49dc-b930-ac770f3bca25,inference,user_1990,treatment,2026-04-04 18:33:35.078340,60.0,
41819987-9ff8-47fb-ac89-72f3dd372fd9,response,user_1990,treatment,2026-04-04 17:55:35.078370,,0.0
29b6259a-48a3-41ae-8fef-866e8daa3449,assignment,user_1991,control,2026-04-04 17:36:35.078459,,
93329656-f525-4911-afef-03d64eddfd6e,inference,user_1991,control,2026-04-04 18:21:35.078496,36.0,
fea05863-a7e1-47b1-be2a-4071398552ad,response,user_1991,control,2026-04-04 18:01:35.078526,,0.0
38cb0d03-44f8-4f0d-8200-3641d6db8415,assignment,user_1992,treatment,2026-04-04 18:24:35.078615,,
90cf780d-20ef-460f-86b6-acb8b9e11914,inference,user_1992,treatment,2026-04-04 17:38:35.078654,54.0,
7c02e431-9491-4e45-9cdb-c5cfd93dddaa,response,user_1992,treatment,2026-04-04 17:54:35.078684,,0.0
58e1257c-9bb5-463b-93a8-e13f0efa0863,assignment,user_1993,control,2026-04-04 17:37:35.078781,,
0f2cf426-feb7-4177-a259-63857b7e93e5,inference,user_1993,control,2026-04-04 18:00:35.078820,27.0,
f02a2dd2-8d6e-4430-9279-29b7a46dada0,response,user_1993,control,2026-04-04 18:06:35.078851,,0.0
fa711fe0-0629-4aaa-a7f1-62f549a308e8,assignment,user_1994,control,2026-04-04 17:37:35.078941,,
fb764e6f-a5ba-442a-a413-50b3cb8d899c,inference,user_1994,control,2026-04-04 18:21:35.078983,37.0,
845fee70-8223-4f5a-af20-7b64e2ba0510,response,user_1994,control,2026-04-04 17:55:35.079013,,0.0
4d21ad0d-7d2a-451b-9b54-01b2a5cf4e76,assignment,user_1995,control,2026-04-04 18:25:35.079104,,
abb09b48-8157-4a1d-b491-0ecf497b9b17,inference,user_1995,control,2026-04-04 18:14:35.079141,28.0,
d2fb3e07-4f4a-457b-b9d7-0883a55255df,response,user_1995,control,2026-04-04 18:25:35.079172,,0.0
4f3136b4-dcc3-472e-8bef-bd81eaba24c4,assignment,user_1996,treatment,2026-04-04 18:14:35.079261,,
9e5293c3-8d4c-48fa-84b3-050b4df55d27,inference,user_1996,treatment,2026-04-04 18:26:35.079299,40.0,
08fee823-ed69-443a-baa9-8d9c9f329904,response,user_1996,treatment,2026-04-04 17:45:35.079329,,0.0
e5771c85-e800-4f45-a549-37685d8eef18,assignment,user_1997,treatment,2026-04-04 17:48:35.079424,,
d665c015-9513-429b-9893-6e15829b6a1c,inference,user_1997,treatment,2026-04-04 17:56:35.079461,40.0,
ce0dc85e-0e9f-45e2-936c-ee2c7375744d,response,user_1997,treatment,2026-04-04 17:46:35.079491,,1.0
140d44b9-0bbb-44c1-95e2-b11e3887e2e3,assignment,user_1998,control,2026-04-04 17:44:35.079581,,
4adaae98-e5f8-42ab-b43a-4b5f0f602869,inference,user_1998,control,2026-04-04 17:56:35.079620,25.0,
22563212-3aab-465e-a45b-59a988814307,response,user_1998,control,2026-04-04 18:12:35.079650,,0.0
956b5d03-3c38-4db8-92c0-ef9fdc19ded8,assignment,user_1999,control,2026-04-04 18:32:35.079741,,
0a10808e-1164-4605-9ba8-0f27305e0dce,inference,user_1999,control,2026-04-04 17:47:35.079780,34.0,
467c6694-0956-41e8-92b7-a108526e02dc,response,user_1999,control,2026-04-04 17:40:35.079814,,0.0
17502e93-7fcf-4425-ad99-2a995a0b4294,assignment,user_2000,control,2026-04-04 18:10:35.110625,,
663ebd30-cc86-45a0-8d3e-68a612492456,inference,user_2000,control,2026-04-04 18:18:35.110709,36.0,
